id,compound_id,health_effect_id,"orig_health_effect_name","orig_compound_name","orig_citation","citation","citation_type","created_at","updated_at",creator_id,updater_id,source_id,"source_type"
153,11660,25,"Adaptogenic","SYRINGIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,11660,"Compound"
154,3969,26,"Addictive","NICOTINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,3969,"Compound"
155,8298,26,"Addictive","ACETALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,8298,"Compound"
156,1112,27,"Additive","TARTARIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,1112,"Compound"
157,1931,27,"Additive","SUCCINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,1931,"Compound"
158,13383,27,"Additive","PHOSPHORIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,13383,"Compound"
159,2100,28,"Adenosine-Antagonist","CAFFEINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,2100,"Compound"
160,2427,29,"Adenylate-Cyclase-Inhibitor","ROSMARINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,2427,"Compound"
161,12566,30,"Adjuvant","CYSTINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,12566,"Compound"
162,433,31,"Adrenergic","TYRAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,433,"Compound"
163,449,31,"Adrenergic","PIPERINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,449,"Compound"
164,895,31,"Adrenergic","NORADRENALIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,895,"Compound"
165,8782,31,"Adrenergic","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,8782,"Compound"
166,10529,31,"Adrenergic","ZINGERONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,10529,"Compound"
167,12166,31,"Adrenergic","DOPAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,12166,"Compound"
168,7947,32,"Aedifuge","PONTICAEPOXIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,7947,"Compound"
169,13865,33,"AGEs-Inhibitor","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,13865,"Compound"
170,1131,34,"Aggregant","SUCROSE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,1131,"Compound"
171,449,35,"AHH-Inhibitor|Aryl-Hydrocarbon-Hydroxylase-Inhibitor","PIPERINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:10","2014-11-05 14:49:50",NULL,NULL,449,"Compound"
172,2451,36,"Akt-Inhibitor","RESVERATROL",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,2451,"Compound"
173,12202,37,"Albuminurigenic","BENZYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,12202,"Compound"
174,1141,38,"Alcohol-Dehydrogenase-Inhibitor","INULIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1141,"Compound"
175,12193,38,"Alcohol-Dehydrogenase-Inhibitor","ALLICIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,12193,"Compound"
176,2536,39,"Aldehyde-Oxidase-Inhibitor","RUTIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,2536,"Compound"
177,11907,39,"Aldehyde-Oxidase-Inhibitor","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,11907,"Compound"
178,591,40,"Aldose-Reductase-Inhibitor","EUPATILIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,591,"Compound"
179,633,40,"Aldose-Reductase-Inhibitor","KAEMPFEROL",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,633,"Compound"
180,678,40,"Aldose-Reductase-Inhibitor","NARINGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,678,"Compound"
181,696,40,"Aldose-Reductase-Inhibitor","ISOFRAXIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,696,"Compound"
182,742,40,"Aldose-Reductase-Inhibitor","GOSSYPOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,742,"Compound"
183,846,40,"Aldose-Reductase-Inhibitor","VANILLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,846,"Compound"
184,861,40,"Aldose-Reductase-Inhibitor","DIOSMETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,861,"Compound"
185,882,40,"Aldose-Reductase-Inhibitor","SALICYLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,882,"Compound"
186,963,40,"Aldose-Reductase-Inhibitor","HERNIARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,963,"Compound"
187,1094,40,"Aldose-Reductase-Inhibitor","UMBELLIFERONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1094,"Compound"
188,1111,40,"Aldose-Reductase-Inhibitor","TANNIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1111,"Compound"
189,1224,40,"Aldose-Reductase-Inhibitor","ASCORBIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1224,"Compound"
190,1502,40,"Aldose-Reductase-Inhibitor","(+)-GLAUCINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1502,"Compound"
191,1537,40,"Aldose-Reductase-Inhibitor","CIRSIMARITIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,1537,"Compound"
192,2414,40,"Aldose-Reductase-Inhibitor","AXILLARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,2414,"Compound"
193,2422,40,"Aldose-Reductase-Inhibitor","NEPETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,2422,"Compound"
194,2427,40,"Aldose-Reductase-Inhibitor","ROSMARINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:50",NULL,NULL,2427,"Compound"
195,2436,40,"Aldose-Reductase-Inhibitor","FRAXINOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2436,"Compound"
196,2464,40,"Aldose-Reductase-Inhibitor","SCUTELLAREIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2464,"Compound"
197,2501,40,"Aldose-Reductase-Inhibitor","VITEXIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2501,"Compound"
198,2523,40,"Aldose-Reductase-Inhibitor","QUERCIMERITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2523,"Compound"
199,2536,40,"Aldose-Reductase-Inhibitor","RUTIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2536,"Compound"
200,2558,40,"Aldose-Reductase-Inhibitor","CAFFEIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2558,"Compound"
201,2579,40,"Aldose-Reductase-Inhibitor","CHRYSOERIOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2579,"Compound"
202,2582,40,"Aldose-Reductase-Inhibitor","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2582,"Compound"
203,2593,40,"Aldose-Reductase-Inhibitor","P-COUMARIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2593,"Compound"
204,2627,40,"Aldose-Reductase-Inhibitor","ISOCHLOROGENIC-ACID-B",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2627,"Compound"
205,2711,40,"Aldose-Reductase-Inhibitor","HYPERIN|HYPEROSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2711,"Compound"
206,2749,40,"Aldose-Reductase-Inhibitor","TAXIFOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:11","2014-11-05 14:49:51",NULL,NULL,2749,"Compound"
207,2751,40,"Aldose-Reductase-Inhibitor","NEVADENSIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2751,"Compound"
208,2766,40,"Aldose-Reductase-Inhibitor","ACACETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2766,"Compound"
209,2767,40,"Aldose-Reductase-Inhibitor","LINARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2767,"Compound"
210,2774,40,"Aldose-Reductase-Inhibitor","SCOPARONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2774,"Compound"
211,2775,40,"Aldose-Reductase-Inhibitor","AESCULETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2775,"Compound"
212,2776,40,"Aldose-Reductase-Inhibitor","AESCULIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2776,"Compound"
213,2801,40,"Aldose-Reductase-Inhibitor","APIIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2801,"Compound"
214,2820,40,"Aldose-Reductase-Inhibitor","AVICULARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2820,"Compound"
215,2824,40,"Aldose-Reductase-Inhibitor","TRIFOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2824,"Compound"
216,2829,40,"Aldose-Reductase-Inhibitor","RHAMNETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,2829,"Compound"
217,5200,40,"Aldose-Reductase-Inhibitor","ISOSCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,5200,"Compound"
218,5737,40,"Aldose-Reductase-Inhibitor","PECTOLINARIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,5737,"Compound"
219,5767,40,"Aldose-Reductase-Inhibitor","CITRININ",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,5767,"Compound"
220,5991,40,"Aldose-Reductase-Inhibitor","CHRYSOSPLENOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,5991,"Compound"
221,6020,40,"Aldose-Reductase-Inhibitor","RHAMNOCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,6020,"Compound"
222,6935,40,"Aldose-Reductase-Inhibitor","HISPIDULOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,6935,"Compound"
223,6944,40,"Aldose-Reductase-Inhibitor","NEPETRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,6944,"Compound"
224,7184,40,"Aldose-Reductase-Inhibitor","1,2,3,6-TETRA-O-GALLYOL-BETA-D-GLUCOSE",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,7184,"Compound"
225,7326,40,"Aldose-Reductase-Inhibitor","8-METHOXY-CIRSILINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,7326,"Compound"
226,11333,40,"Aldose-Reductase-Inhibitor","HYMENOXIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11333,"Compound"
227,11831,40,"Aldose-Reductase-Inhibitor","GENISTEIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11831,"Compound"
228,11869,40,"Aldose-Reductase-Inhibitor","NARINGIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11869,"Compound"
229,11887,40,"Aldose-Reductase-Inhibitor","QUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11887,"Compound"
230,11900,40,"Aldose-Reductase-Inhibitor","QUERCETAGETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11900,"Compound"
231,11907,40,"Aldose-Reductase-Inhibitor","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11907,"Compound"
232,11926,40,"Aldose-Reductase-Inhibitor","DAUCOSTEROL",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11926,"Compound"
233,11941,40,"Aldose-Reductase-Inhibitor","COUMARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11941,"Compound"
234,11958,40,"Aldose-Reductase-Inhibitor","GUAIJAVERIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,11958,"Compound"
235,12011,40,"Aldose-Reductase-Inhibitor","INDOLE",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,12011,"Compound"
236,12033,40,"Aldose-Reductase-Inhibitor","ASTILBIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,12033,"Compound"
237,12055,40,"Aldose-Reductase-Inhibitor","CINNAMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:12","2014-11-05 14:49:51",NULL,NULL,12055,"Compound"
238,12578,40,"Aldose-Reductase-Inhibitor","ELLAGIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,12578,"Compound"
239,12708,40,"Aldose-Reductase-Inhibitor","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,12708,"Compound"
240,12729,40,"Aldose-Reductase-Inhibitor","MYRICITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,12729,"Compound"
241,13258,40,"Aldose-Reductase-Inhibitor","LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13258,"Compound"
242,13412,40,"Aldose-Reductase-Inhibitor","VERBASCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13412,"Compound"
243,13529,40,"Aldose-Reductase-Inhibitor","PRUNASIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13529,"Compound"
244,13585,40,"Aldose-Reductase-Inhibitor","SAMBUNIGRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13585,"Compound"
245,13713,40,"Aldose-Reductase-Inhibitor","DELTA-CADINENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13713,"Compound"
246,13865,40,"Aldose-Reductase-Inhibitor","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,13865,"Compound"
247,14283,40,"Aldose-Reductase-Inhibitor","CYNAROSIDE|LUTEOLIN-7-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,14283,"Compound"
248,14381,40,"Aldose-Reductase-Inhibitor","NEROLIDOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,14381,"Compound"
249,14419,40,"Aldose-Reductase-Inhibitor","ALPHA-TERPINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,14419,"Compound"
250,15555,40,"Aldose-Reductase-Inhibitor","6-HYDROXY-LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,15555,"Compound"
251,15740,40,"Aldose-Reductase-Inhibitor","CARYOPHYLLENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,15740,"Compound"
252,15974,40,"Aldose-Reductase-Inhibitor","ALPHA-TERPINENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,15974,"Compound"
253,15975,40,"Aldose-Reductase-Inhibitor","GAMMA-TERPINENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,15975,"Compound"
254,16309,40,"Aldose-Reductase-Inhibitor","JUGLANIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16309,"Compound"
255,16342,40,"Aldose-Reductase-Inhibitor","ISOLIQUIRITIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16342,"Compound"
256,16363,40,"Aldose-Reductase-Inhibitor","THYMONIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16363,"Compound"
257,16369,40,"Aldose-Reductase-Inhibitor","COSMOSIIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16369,"Compound"
258,16396,40,"Aldose-Reductase-Inhibitor","ISOQUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16396,"Compound"
259,16485,40,"Aldose-Reductase-Inhibitor","ASTRAGALIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16485,"Compound"
260,16498,40,"Aldose-Reductase-Inhibitor","KAEMPFEROL-3-RHAMNOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16498,"Compound"
261,16707,40,"Aldose-Reductase-Inhibitor","CIRSILIOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16707,"Compound"
262,16709,40,"Aldose-Reductase-Inhibitor","CIRSILINEOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16709,"Compound"
263,16719,40,"Aldose-Reductase-Inhibitor","XANTHOMICROL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,16719,"Compound"
264,17102,40,"Aldose-Reductase-Inhibitor","SPIRAEOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17102,"Compound"
265,17407,40,"Aldose-Reductase-Inhibitor","MYRCENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17407,"Compound"
266,17700,40,"Aldose-Reductase-Inhibitor","SIDERITOFLAVONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17700,"Compound"
267,17707,40,"Aldose-Reductase-Inhibitor","(-)-EPIGALLOCATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17707,"Compound"
268,17709,40,"Aldose-Reductase-Inhibitor","(-)-EPIGALLOCATECHIN-GALLATE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17709,"Compound"
269,17927,40,"Aldose-Reductase-Inhibitor","BREVIFOLIN-CARBOXYLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,17927,"Compound"
270,18292,40,"Aldose-Reductase-Inhibitor","RHOIFOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,18292,"Compound"
271,18942,40,"Aldose-Reductase-Inhibitor","ETHYL-BREVIFOLIN-CARBOXYLATE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,18942,"Compound"
272,505,41,"Allelochemic","CANAVANINE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,505,"Compound"
273,838,41,"Allelochemic","VANILLIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,838,"Compound"
274,885,41,"Allelochemic","HYDROQUINONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,885,"Compound"
275,887,41,"Allelochemic","CINNAMYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:13","2014-11-05 14:49:51",NULL,NULL,887,"Compound"
276,933,41,"Allelochemic","INDOLE-3-ACETIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,933,"Compound"
277,1094,41,"Allelochemic","UMBELLIFERONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,1094,"Compound"
278,1221,41,"Allelochemic","ARBUTIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,1221,"Compound"
279,1425,41,"Allelochemic","PARASORBIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,1425,"Compound"
280,1512,41,"Allelochemic","CATECHOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,1512,"Compound"
281,2536,41,"Allelochemic","RUTIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2536,"Compound"
282,2571,41,"Allelochemic","CATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2571,"Compound"
283,2576,41,"Allelochemic","(-)-EPICATECHIN|EPICATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2576,"Compound"
284,2582,41,"Allelochemic","CHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2582,"Compound"
285,2602,41,"Allelochemic","CYANIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2602,"Compound"
286,2613,41,"Allelochemic","DELPHINIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2613,"Compound"
287,2708,41,"Allelochemic","JUGLONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,2708,"Compound"
288,5845,41,"Allelochemic","PLUMBAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,5845,"Compound"
289,7448,41,"Allelochemic","PARASORBIC-ACID-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,7448,"Compound"
290,8782,41,"Allelochemic","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,8782,"Compound"
291,8783,41,"Allelochemic","TRANS-CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,8783,"Compound"
292,8786,41,"Allelochemic","O-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,8786,"Compound"
293,8790,41,"Allelochemic","P-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,8790,"Compound"
294,9076,41,"Allelochemic","HEXAHYDRO-2H-AZEPIN-2-ONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,9076,"Compound"
295,10454,41,"Allelochemic","VERBENONE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,10454,"Compound"
296,10506,41,"Allelochemic","4-HYDROXYBENZALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,10506,"Compound"
297,11907,41,"Allelochemic","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,11907,"Compound"
298,11941,41,"Allelochemic","COUMARIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,11941,"Compound"
299,12459,41,"Allelochemic","SALICYLALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,12459,"Compound"
300,12708,41,"Allelochemic","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,12708,"Compound"
301,12727,41,"Allelochemic","MYRICETIN",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,12727,"Compound"
302,13570,41,"Allelochemic","LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,13570,"Compound"
303,13577,41,"Allelochemic","BORNEOL",NULL,"DUKE","DATABASE","2012-04-10 14:16:14","2014-11-05 14:49:51",NULL,NULL,13577,"Compound"
