id,"external_id","annotations",compound_id,creator_id,updater_id,"created_at","updated_at"
224,"CHEBI:33226","cinnamyl alcohol
",887,NULL,NULL,"2015-02-23 22:52:46","2015-02-23 22:52:46"
225,"CHEBI:33227","cinnamyl alcohol
",888,NULL,NULL,"2015-02-23 22:52:48","2015-02-23 22:52:48"
226,"LMFA11000349","Hydrocarbons
",891,NULL,NULL,"2015-02-23 22:52:53","2015-02-23 22:52:53"
227,"CHEBI:15882","phenols
",893,NULL,NULL,"2015-02-23 22:52:57","2015-02-23 22:52:57"
228,"PHENOL","a phenol
",893,NULL,NULL,"2015-02-23 22:52:57","2015-02-23 22:52:57"
229,"CHEBI:15365","salicylates
acetate ester
benzoic acids
",894,NULL,NULL,"2015-02-23 22:53:01","2015-02-23 22:53:01"
230,"CHEBI:18357","noradrenaline
",895,NULL,NULL,"2015-02-23 22:53:04","2015-02-23 22:53:04"
231,"C00547","Adrenalines
Biogenic amines
",895,NULL,NULL,"2015-02-23 22:53:04","2015-02-23 22:53:04"
232,"CHEBI:30754","aminobenzoic acid
",896,NULL,NULL,"2015-02-23 22:53:06","2015-02-23 22:53:06"
233,"CHEBI:73244","benzoate ester
",897,NULL,NULL,"2015-02-23 22:53:09","2015-02-23 22:53:09"
234,"CHEBI:42725","imidazoquinoline
",900,NULL,NULL,"2015-02-23 22:53:13","2015-02-23 22:53:13"
235,"CPD-6562","an indole derivative
a glucoside
",904,NULL,NULL,"2015-02-23 22:53:18","2015-02-23 22:53:18"
236,"C08720","Aurone flavonoids
aurones
",905,NULL,NULL,"2015-02-23 22:53:20","2015-02-23 22:53:20"
237,"CHEBI:45979","1,3-thiazole
benzimidazoles
",906,NULL,NULL,"2015-02-23 22:53:21","2015-02-23 22:53:21"
238,"C07131","Thiazole fungicides
",906,NULL,NULL,"2015-02-23 22:53:21","2015-02-23 22:53:21"
239,"THIABENDAZOLE","a small molecule
",906,NULL,NULL,"2015-02-23 22:53:21","2015-02-23 22:53:21"
240,"CHEBI:43732","1,3-thiazole
mancude organic heteromonocyclic parent
monocyclic heteroarene
",907,NULL,NULL,"2015-02-23 22:53:22","2015-02-23 22:53:22"
241,"CHEBI:30856","thiophenes
mancude organic heteromonocyclic parent
monocyclic heteroarene
",912,NULL,NULL,"2015-02-23 22:53:27","2015-02-23 22:53:27"
242,"CHEBI:16765","indole alkaloid
aminoalkylindole
tryptamines
aralkylamino compound
",917,NULL,NULL,"2015-02-23 22:53:33","2015-02-23 22:53:33"
243,"C00398","Indole alkaloids
",917,NULL,NULL,"2015-02-23 22:53:33","2015-02-23 22:53:33"
244,"CHEBI:30817","urocanic acid
",921,NULL,NULL,"2015-02-23 22:53:36","2015-02-23 22:53:36"
245,"CHEBI:70801","imidazolyl carboxylic acid
",932,NULL,NULL,"2015-02-23 22:53:52","2015-02-23 22:53:52"
246,"CHEBI:16411","monocarboxylic acid
indole-3-acetic acids
",933,NULL,NULL,"2015-02-23 22:53:55","2015-02-23 22:53:55"
247,"C00954","Indole alkaloids
Auxins
",933,NULL,NULL,"2015-02-23 22:53:55","2015-02-23 22:53:55"
248,"INDOLE-3-CARBOXALDEHYDE","an indole-phytolexin
",934,NULL,NULL,"2015-02-23 22:53:59","2015-02-23 22:53:59"
249,"CHEBI:24809","indol-3-yl carboxylic acid
",935,NULL,NULL,"2015-02-23 22:54:02","2015-02-23 22:54:02"
250,"CHEBI:72782","carboxylic ester
indoles
",936,NULL,NULL,"2015-02-23 22:54:04","2015-02-23 22:54:04"
251,"CPD-10546","a plant hormone
",936,NULL,NULL,"2015-02-23 22:54:04","2015-02-23 22:54:04"
252,"CHEBI:16031","indoles
acetamides
",937,NULL,NULL,"2015-02-23 22:54:07","2015-02-23 22:54:07"
253,"CPD-237","a small molecule
",937,NULL,NULL,"2015-02-23 22:54:07","2015-02-23 22:54:07"
254,"CHEBI:24814","indolyl alcohol
",939,NULL,NULL,"2015-02-23 22:54:12","2015-02-23 22:54:12"
255,"CPDQT-428","an indole-phytolexin
",939,NULL,NULL,"2015-02-23 22:54:12","2015-02-23 22:54:12"
256,"CHEBI:65009","aminoalkylindole
aralkylamino compound
",940,NULL,NULL,"2015-02-23 22:54:15","2015-02-23 22:54:15"
257,"CHEBI:43580","indol-3-yl carboxylic acid
",941,NULL,NULL,"2015-02-23 22:54:16","2015-02-23 22:54:16"
258,"CHEBI:77092","carbamate ester
organic sulfide
benzimidazoles
",946,NULL,NULL,"2015-02-23 22:54:22","2015-02-23 22:54:22"
259,"CHEBI:30845","furoic acid
",951,NULL,NULL,"2015-02-23 22:54:31","2015-02-23 22:54:31"
260,"CHEBI:28869","naphthoquinone
",953,NULL,NULL,"2015-02-23 22:54:34","2015-02-23 22:54:34"
261,"C05377","Vitamin K
Fat-soluble vitamins
",953,NULL,NULL,"2015-02-23 22:54:34","2015-02-23 22:54:34"
262,"CPD-3766","a vitamin K
",953,NULL,NULL,"2015-02-23 22:54:34","2015-02-23 22:54:34"
263,"CHEBI:16482","naphthalenes
ortho-fused bicyclic arene
",954,NULL,NULL,"2015-02-23 22:54:36","2015-02-23 22:54:36"
264,"C00829","Fumigants
",954,NULL,NULL,"2015-02-23 22:54:36","2015-02-23 22:54:36"
265,"NAPHTHALENE","an aromatic compound
",954,NULL,NULL,"2015-02-23 22:54:36","2015-02-23 22:54:36"
266,"CHEBI:3682","dihydroxyanthraquinone
",955,NULL,NULL,"2015-02-23 22:54:38","2015-02-23 22:54:38"
267,"C10312","Anthraquinone type
",955,NULL,NULL,"2015-02-23 22:54:38","2015-02-23 22:54:38"
268,"CHEBI:47426","sulfonamide
furans
chlorobenzoic acid
",956,NULL,NULL,"2015-02-23 22:54:40","2015-02-23 22:54:40"
269,"CHEBI:5195","C-nitro compound
furans
oxazolidines
",957,NULL,NULL,"2015-02-23 22:54:43","2015-02-23 22:54:43"
270,"CHEBI:75633","polyphenol
proanthocyanidin
biflavonoid
hydroxyflavan
",958,NULL,NULL,"2015-02-23 22:54:45","2015-02-23 22:54:45"
271,"LMPK12030001","Proanthocyanidins
",958,NULL,NULL,"2015-02-23 22:54:45","2015-02-23 22:54:45"
272,"CHEBI:16667","hydroxynitrile
",961,NULL,NULL,"2015-02-23 22:54:48","2015-02-23 22:54:48"
273,"CPD-1074","a small molecule
",961,NULL,NULL,"2015-02-23 22:54:48","2015-02-23 22:54:48"
274,"CHEBI:5679","coumarins
",963,NULL,NULL,"2015-02-23 22:54:49","2015-02-23 22:54:49"
275,"C09268","coumarins
",963,NULL,NULL,"2015-02-23 22:54:49","2015-02-23 22:54:49"
276,"CHEBI:65948","cyclic ketone
organic heterotetracyclic compound
polyphenol
cyclic ether
",998,NULL,NULL,"2015-02-23 22:55:23","2015-02-23 22:55:23"
277,"CHEBI:15940","pyridinemonocarboxylic acid
pyridine alkaloid
",1014,NULL,NULL,"2015-02-23 22:55:46","2015-02-23 22:55:46"
278,"C00253","Water-soluble vitamins
Pyridine alkaloids
",1014,NULL,NULL,"2015-02-23 22:55:46","2015-02-23 22:55:46"
279,"CHEBI:4907","1,1-bis(phosphonic acid)
",1018,NULL,NULL,"2015-02-23 22:55:53","2015-02-23 22:55:53"
280,"LMFA07010471","Wax monoesters
",1022,NULL,NULL,"2015-02-23 22:56:00","2015-02-23 22:56:00"
281,"CHEBI:30753","aminobenzoic acid
",1037,NULL,NULL,"2015-02-23 22:56:23","2015-02-23 22:56:23"
282,"CHEBI:30797","malic acid
",1044,NULL,NULL,"2015-02-23 22:56:30","2015-02-23 22:56:30"
283,"CHEBI:27943","harmala alkaloid
",1053,NULL,NULL,"2015-02-23 22:56:46","2015-02-23 22:56:46"
284,"CPD-9938","an alkaloid
",1053,NULL,NULL,"2015-02-23 22:56:46","2015-02-23 22:56:46"
285,"CPDQT-426","an indole-phytolexin
",1054,NULL,NULL,"2015-02-23 22:56:48","2015-02-23 22:56:48"
286,"CHEBI:46936","phenols
capsaicinoid
",1066,NULL,NULL,"2015-02-23 22:56:58","2015-02-23 22:56:58"
287,"CPD-9183","an alkaloid
",1066,NULL,NULL,"2015-02-23 22:56:58","2015-02-23 22:56:58"
288,"LMPR01070133","C40 isoprenoids (tetraterpenes)
",1067,NULL,NULL,"2015-02-23 22:57:00","2015-02-23 22:57:00"
289,"5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL","a sterol
",1072,NULL,NULL,"2015-02-23 22:57:05","2015-02-23 22:57:05"
290,"CHEBI:35720","organofluorine compound
N-arylpiperazine
cyclopropanes
N-alkylpiperazine
quinolone
quinolinemonocarboxylic acid
",1086,NULL,NULL,"2015-02-23 22:57:14","2015-02-23 22:57:14"
291,"CHEBI:71464","N-(long-chain-acyl)ethanolamine
endocannabinoid
",1087,NULL,NULL,"2015-02-23 22:57:15","2015-02-23 22:57:15"
292,"LMFA08040013","N-acyl ethanolamines (endocannabinoids)
",1087,NULL,NULL,"2015-02-23 22:57:15","2015-02-23 22:57:15"
293,"LMFA01030018","Unsaturated fatty acids
",1088,NULL,NULL,"2015-02-23 22:57:16","2015-02-23 22:57:16"
294,"CPD0-2015","an <i>N</i>-acyl-L-amino acid
",1089,NULL,NULL,"2015-02-23 22:57:18","2015-02-23 22:57:18"
295,"CHEBI:30260","triamino-1,3,5-triazine
",1091,NULL,NULL,"2015-02-23 22:57:19","2015-02-23 22:57:19"
296,"C14147","Pesticides
",1091,NULL,NULL,"2015-02-23 22:57:19","2015-02-23 22:57:19"
297,"CPD-7403","an aromatic compound
",1091,NULL,NULL,"2015-02-23 22:57:19","2015-02-23 22:57:19"
298,"CHEBI:76604","aromatic amine
imidazoquinoxaline
",1093,NULL,NULL,"2015-02-23 22:57:21","2015-02-23 22:57:21"
299,"CHEBI:27510","hydroxycoumarin
",1094,NULL,NULL,"2015-02-23 22:57:22","2015-02-23 22:57:22"
300,"C09315","coumarins
",1094,NULL,NULL,"2015-02-23 22:57:22","2015-02-23 22:57:22"
301,"CPD-8186","a coumarin
",1094,NULL,NULL,"2015-02-23 22:57:22","2015-02-23 22:57:22"
302,"CPD-13494","a phenylpropanoid
",1108,NULL,NULL,"2015-02-23 22:57:36","2015-02-23 22:57:36"
303,"CHEBI:47693","tagatose
D-tagatose
",1109,NULL,NULL,"2015-02-23 22:57:37","2015-02-23 22:57:37"
304,"CHEBI:15672","tartaric acid
",1110,NULL,NULL,"2015-02-23 22:57:38","2015-02-23 22:57:38"
305,"CHEBI:15671","tartaric acid
",1113,NULL,NULL,"2015-02-23 22:57:43","2015-02-23 22:57:43"
306,"CHEBI:16551","trehalose
",1114,NULL,NULL,"2015-02-23 22:57:46","2015-02-23 22:57:46"
307,"C01083","Disaccharides
",1114,NULL,NULL,"2015-02-23 22:57:46","2015-02-23 22:57:46"
308,"TREHALOSE","a disaccharide
",1115,NULL,NULL,"2015-02-23 22:57:48","2015-02-23 22:57:48"
309,"CHEBI:10295","L-sorbopyranose
",1126,NULL,NULL,"2015-02-23 22:58:01","2015-02-23 22:58:01"
310,"CHEBI:17992","glycosyl glycoside
",1131,NULL,NULL,"2015-02-23 22:58:09","2015-02-23 22:58:09"
311,"C00089","Disaccharides
",1131,NULL,NULL,"2015-02-23 22:58:09","2015-02-23 22:58:09"
312,"CHEBI:53455","D-xylose
",1136,NULL,NULL,"2015-02-23 22:58:18","2015-02-23 22:58:18"
313,"C00181","Aldoses
",1136,NULL,NULL,"2015-02-23 22:58:18","2015-02-23 22:58:18"
314,"VICIANOSE","a small molecule
",1140,NULL,NULL,"2015-02-23 22:58:23","2015-02-23 22:58:23"
315,"CHEBI:33020","glycosylglucose
",1143,NULL,NULL,"2015-02-23 22:58:25","2015-02-23 22:58:25"
316,"CHEBI:36219","lactose
",1145,NULL,NULL,"2015-02-23 22:58:27","2015-02-23 22:58:27"
317,"MALTOSE","a disaccharide
",1151,NULL,NULL,"2015-02-23 22:58:34","2015-02-23 22:58:34"
318,"CHEBI:17973","D-galactopyranose 1-phosphate
alpha-D-hexose 1-phosphate
",1159,NULL,NULL,"2015-02-23 22:58:48","2015-02-23 22:58:48"
319,"CHEBI:47962","D-galacturonic acid
",1161,NULL,NULL,"2015-02-23 22:58:50","2015-02-23 22:58:50"
320,"CHEBI:62084","N-acylneuraminic acid
",1161,NULL,NULL,"2015-02-23 22:58:50","2015-02-23 22:58:50"
321,"CHEBI:18266","methyl myo-inositols
",1171,NULL,NULL,"2015-02-23 22:58:56","2015-02-23 22:58:56"
322,"CHEBI:18266","methyl myo-inositols
",1172,NULL,NULL,"2015-02-23 22:58:57","2015-02-23 22:58:57"
323,"CHEBI:62346","L-rhamnose
",1176,NULL,NULL,"2015-02-23 22:59:01","2015-02-23 22:59:01"
324,"C00507","Deoxy sugars
",1176,NULL,NULL,"2015-02-23 22:59:01","2015-02-23 22:59:01"
325,"6G-KESTOTETRAOSE","a fructan
",1178,NULL,NULL,"2015-02-23 22:59:05","2015-02-23 22:59:05"
326,"CPD-3781","a cyclodextrin
",1185,NULL,NULL,"2015-02-23 22:59:15","2015-02-23 22:59:15"
327,"CPD-3783","a cyclodextrin
",1186,NULL,NULL,"2015-02-23 22:59:17","2015-02-23 22:59:17"
328,"CHEBI:61953","maltohexaose hexasaccharide
",1191,NULL,NULL,"2015-02-23 22:59:20","2015-02-23 22:59:20"
329,"CHEBI:61952","maltopentaose pentasaccharide
",1192,NULL,NULL,"2015-02-23 22:59:21","2015-02-23 22:59:21"
330,"CHEBI:47937","alpha-D-glucosyl-(1->4)-D-mannopyranose
",1193,NULL,NULL,"2015-02-23 22:59:23","2015-02-23 22:59:23"
331,"CHEBI:4208","D-aldohexose
D-mannose
mannopyranose
",1202,NULL,NULL,"2015-02-23 22:59:38","2015-02-23 22:59:38"
332,"C00159","Aldoses
",1202,NULL,NULL,"2015-02-23 22:59:38","2015-02-23 22:59:38"
333,"CHEBI:6731","trisaccharide
",1203,NULL,NULL,"2015-02-23 22:59:41","2015-02-23 22:59:41"
334,"CHEBI:28053","glycosylglucose
",1204,NULL,NULL,"2015-02-23 22:59:43","2015-02-23 22:59:43"
335,"C05402","Disaccharides
",1204,NULL,NULL,"2015-02-23 22:59:43","2015-02-23 22:59:43"
336,"CHEBI:30852","hexaric acid
",1205,NULL,NULL,"2015-02-23 22:59:45","2015-02-23 22:59:45"
337,"LMFA01170107","Dicarboxylic acids
",1205,NULL,NULL,"2015-02-23 22:59:45","2015-02-23 22:59:45"
338,"CHEBI:45744","N-acetylneuraminic acid
",1209,NULL,NULL,"2015-02-23 22:59:50","2015-02-23 22:59:50"
339,"LMFA07010184","Wax monoesters
",1267,NULL,NULL,"2015-02-23 22:59:54","2015-02-23 22:59:54"
340,"CHEBI:33277","tocotrienol
vitamin E
",1298,NULL,NULL,"2015-02-23 23:00:22","2015-02-23 23:00:22"
341,"C14155","Vitamin E
",1298,NULL,NULL,"2015-02-23 23:00:22","2015-02-23 23:00:22"
342,"LMPR02020057","Vitamin E
",1298,NULL,NULL,"2015-02-23 23:00:22","2015-02-23 23:00:22"
343,"LMPR02030001","Vitamin K
",1310,NULL,NULL,"2015-02-23 23:00:28","2015-02-23 23:00:28"
344,"C08821","Stigmasterols and C24-ethyl derivatives
stigmastane
",1315,NULL,NULL,"2015-02-23 23:00:32","2015-02-23 23:00:32"
345,"LMST01040145","Stigmasterols and C24-ethyl derivatives
",1315,NULL,NULL,"2015-02-23 23:00:32","2015-02-23 23:00:32"
346,"CHEBI:15578","sapogenin
",1320,NULL,NULL,"2015-02-23 23:00:34","2015-02-23 23:00:34"
347,"C03963","Spirostanols and derivatives
spirostan
Spirostan and derivatives
",1320,NULL,NULL,"2015-02-23 23:00:34","2015-02-23 23:00:34"
348,"LMST01080007","Spirostanols and derivatives
",1320,NULL,NULL,"2015-02-23 23:00:34","2015-02-23 23:00:34"
349,"CHEBI:28484","branched-chain saturated fatty acid
short-chain fatty acid
methylbutyric acid
",1324,NULL,NULL,"2015-02-23 23:00:38","2015-02-23 23:00:38"
350,"C08262","Branched fatty acids
",1324,NULL,NULL,"2015-02-23 23:00:38","2015-02-23 23:00:38"
351,"LMFA01020181","Branched fatty acids
",1324,NULL,NULL,"2015-02-23 23:00:38","2015-02-23 23:00:38"
352,"C16819","spirostan
",1352,NULL,NULL,"2015-02-23 23:00:50","2015-02-23 23:00:50"
353,"LMST01080019","Spirostanols and derivatives
",1352,NULL,NULL,"2015-02-23 23:00:50","2015-02-23 23:00:50"
354,"CHEBI:41879","11beta-hydroxy steroid
17alpha-hydroxy steroid
glucocorticoid
20-oxo steroid
fluorinated steroid
3-oxo-Delta(1),Delta(4)-steroid
21-hydroxy steroid
",1355,NULL,NULL,"2015-02-23 23:00:53","2015-02-23 23:00:53"
355,"C15643","Pregnane and derivatives [Fig]
",1355,NULL,NULL,"2015-02-23 23:00:53","2015-02-23 23:00:53"
356,"CHEBI:17566","indoles
nitrile
",1365,NULL,NULL,"2015-02-23 23:01:02","2015-02-23 23:01:02"
357,"INDOLEYL-CPD","a small molecule
",1365,NULL,NULL,"2015-02-23 23:01:02","2015-02-23 23:01:02"
358,"LMFA07010411","Wax monoesters
",1366,NULL,NULL,"2015-02-23 23:01:04","2015-02-23 23:01:04"
359,"CHEBI:27823","indole-3-acetic acids
",1403,NULL,NULL,"2015-02-23 23:01:31","2015-02-23 23:01:31"
360,"CHEBI:33070","indol-3-yl carboxylic acid
",1404,NULL,NULL,"2015-02-23 23:01:32","2015-02-23 23:01:32"
361,"CHEBI:44897","monocarboxylic acid
carboxyalkyl phosphate
",1451,NULL,NULL,"2015-02-23 23:01:37","2015-02-23 23:01:37"
362,"C00341","Acyclic monoterpenoids
Linear monoterpenes
",1463,NULL,NULL,"2015-02-23 23:01:40","2015-02-23 23:01:40"
363,"CHEBI:64280","monoterpene
",1465,NULL,NULL,"2015-02-23 23:01:42","2015-02-23 23:01:42"
364,"C09873","Acyclic monoterpenoids
Linear monoterpenes
",1465,NULL,NULL,"2015-02-23 23:01:42","2015-02-23 23:01:42"
365,"LMPR0102010021","Acyclic monoterpenoids
",1465,NULL,NULL,"2015-02-23 23:01:42","2015-02-23 23:01:42"
366,"CHEBI:28927","dihydroxyflavanone
monomethoxyflavanone
flavonoid phytoalexin
",1472,NULL,NULL,"2015-02-23 23:01:44","2015-02-23 23:01:44"
367,"C09833","Flavanones
",1472,NULL,NULL,"2015-02-23 23:01:44","2015-02-23 23:01:44"
368,"LMPK12140571","Flavanones
",1472,NULL,NULL,"2015-02-23 23:01:44","2015-02-23 23:01:44"
369,"CHEBI:28393","2-amino-2-deoxy-D-glucopyranose
",1474,NULL,NULL,"2015-02-23 23:01:45","2015-02-23 23:01:45"
370,"CHEBI:17859","alpha,omega-dicarboxylic acid
",1477,NULL,NULL,"2015-02-23 23:01:47","2015-02-23 23:01:47"
371,"C00489","Dicarboxylic acids
",1477,NULL,NULL,"2015-02-23 23:01:47","2015-02-23 23:01:47"
372,"CHEBI:16891","2-oxo monocarboxylic acid
aldehydic acid
",1478,NULL,NULL,"2015-02-23 23:01:49","2015-02-23 23:01:49"
373,"CHEBI:30744","C4-dicarboxylic acid
oxo dicarboxylic acid
",1479,NULL,NULL,"2015-02-23 23:01:52","2015-02-23 23:01:52"
374,"LMFA01170120","Dicarboxylic acids
",1479,NULL,NULL,"2015-02-23 23:01:52","2015-02-23 23:01:52"
375,"CHEBI:27747","L-lysine derivative
homoarginine
",1490,NULL,NULL,"2015-02-23 23:01:54","2015-02-23 23:01:54"
376,"CHEBI:18127","alkane-alpha,omega-diamine
",1493,NULL,NULL,"2015-02-23 23:01:56","2015-02-23 23:01:56"
377,"CADAVERINE","an aliphatic &alpha;,&omega;-diamine
",1493,NULL,NULL,"2015-02-23 23:01:56","2015-02-23 23:01:56"
378,"CHEBI:17148","alkane-alpha,omega-diamine
",1494,NULL,NULL,"2015-02-23 23:01:57","2015-02-23 23:01:57"
379,"C00134","Biogenic amines
",1494,NULL,NULL,"2015-02-23 23:01:57","2015-02-23 23:01:57"
380,"PUTRESCINE","an aliphatic &alpha;,&omega;-diamine
",1494,NULL,NULL,"2015-02-23 23:01:57","2015-02-23 23:01:57"
381,"CHEBI:17489","adenyl ribonucleotide
3',5'-cyclic purine nucleotide
",1497,NULL,NULL,"2015-02-23 23:02:00","2015-02-23 23:02:00"
382,"C00575","3',5'-Cyclic nuclcleotides
",1497,NULL,NULL,"2015-02-23 23:02:00","2015-02-23 23:02:00"
383,"CHEBI:16856","thiol
cysteine derivative
tripeptide
",1498,NULL,NULL,"2015-02-23 23:02:02","2015-02-23 23:02:02"
384,"C00051","Coenzymes
",1498,NULL,NULL,"2015-02-23 23:02:02","2015-02-23 23:02:02"
385,"CHEBI:15741","C4-dicarboxylic acid
alpha,omega-dicarboxylic acid
",1931,NULL,NULL,"2015-02-23 23:02:10","2015-02-23 23:02:10"
386,"LMFA01170043","Dicarboxylic acids
",1931,NULL,NULL,"2015-02-23 23:02:10","2015-02-23 23:02:10"
387,"CHEBI:18135","catechols
benzenediol
",1512,NULL,NULL,"2015-02-23 23:02:14","2015-02-23 23:02:14"
388,"CATECHOL","a catechol
",1512,NULL,NULL,"2015-02-23 23:02:14","2015-02-23 23:02:14"
389,"LMPK12113017","Flavones and Flavonols
",1546,NULL,NULL,"2015-02-23 23:02:20","2015-02-23 23:02:20"
390,"CHEBI:18107","xanthosines
",1604,NULL,NULL,"2015-02-23 23:02:21","2015-02-23 23:02:21"
391,"C01762","Purine alkaloids
",1604,NULL,NULL,"2015-02-23 23:02:21","2015-02-23 23:02:21"
392,"CHEBI:15603","L-alpha-amino acid
pyruvate family amino acid
leucine
",1946,NULL,NULL,"2015-02-23 23:02:35","2015-02-23 23:02:35"
393,"C00123","Common amino acids
",1946,NULL,NULL,"2015-02-23 23:02:35","2015-02-23 23:02:35"
394,"LMPK12113344","Flavones and Flavonols
",1969,NULL,NULL,"2015-02-23 23:02:55","2015-02-23 23:02:55"
395,"LMPK12113343","Flavones and Flavonols
",1970,NULL,NULL,"2015-02-23 23:02:57","2015-02-23 23:02:57"
396,"CHEBI:17482","cystathionine
",1976,NULL,NULL,"2015-02-23 23:03:02","2015-02-23 23:03:02"
397,"CHEBI:17712","xanthine
",1977,NULL,NULL,"2015-02-23 23:03:04","2015-02-23 23:03:04"
398,"C00385","Purine alkaloids
",1977,NULL,NULL,"2015-02-23 23:03:04","2015-02-23 23:03:04"
399,"XANTHINE","a small molecule
",1977,NULL,NULL,"2015-02-23 23:03:04","2015-02-23 23:03:04"
400,"CHEBI:48991","oxopurine
",1978,NULL,NULL,"2015-02-23 23:03:06","2015-02-23 23:03:06"
401,"C16353","Purine alkaloids
",1978,NULL,NULL,"2015-02-23 23:03:06","2015-02-23 23:03:06"
402,"7-METHYLXANTHINE","a small molecule
",1978,NULL,NULL,"2015-02-23 23:03:06","2015-02-23 23:03:06"
403,"CHEBI:28680","monosaccharide derivative
beta-D-arabinoside
pyrimidine nucleoside
",1979,NULL,NULL,"2015-02-23 23:03:07","2015-02-23 23:03:07"
404,"CHEBI:33198","gluconic acid
",1980,NULL,NULL,"2015-02-23 23:03:10","2015-02-23 23:03:10"
405,"C00257","Uronic acids
",1980,NULL,NULL,"2015-02-23 23:03:10","2015-02-23 23:03:10"
406,"CHEBI:16899","mannitol
",1982,NULL,NULL,"2015-02-23 23:03:12","2015-02-23 23:03:12"
407,"CHEBI:17621","flavin mononucleotide
",1984,NULL,NULL,"2015-02-23 23:03:15","2015-02-23 23:03:15"
408,"C10643","Acridone alkaloids
",1993,NULL,NULL,"2015-02-23 23:03:26","2015-02-23 23:03:26"
409,"C09549","Isoquinoline alkaloids
",2000,NULL,NULL,"2015-02-23 23:03:35","2015-02-23 23:03:35"
410,"C10676","Quinoline alkaloids
",2013,NULL,NULL,"2015-02-23 23:03:46","2015-02-23 23:03:46"
411,"C17592","Isoquinoline alkaloids
",2030,NULL,NULL,"2015-02-23 23:04:01","2015-02-23 23:04:01"
412,"C09423","Isoquinoline alkaloids
",2083,NULL,NULL,"2015-02-23 23:04:47","2015-02-23 23:04:47"
413,"CHEBI:15854","cinchona alkaloid
",2087,NULL,NULL,"2015-02-23 23:04:51","2015-02-23 23:04:51"
414,"CHEBI:16718","reticuline
",2089,NULL,NULL,"2015-02-23 23:04:52","2015-02-23 23:04:52"
415,"C02105","Isoquinoline alkaloids
",2089,NULL,NULL,"2015-02-23 23:04:52","2015-02-23 23:04:52"
416,"CHEBI:27732","alkaloid
purine alkaloid
trimethylxanthine
",2100,NULL,NULL,"2015-02-23 23:05:00","2015-02-23 23:05:00"
417,"C07481","Purine alkaloids
",2100,NULL,NULL,"2015-02-23 23:05:00","2015-02-23 23:05:00"
418,"1-3-7-TRIMETHYLXANTHINE","a small molecule
",2100,NULL,NULL,"2015-02-23 23:05:00","2015-02-23 23:05:00"
419,"CHEBI:32528","glycosylfructose
",2107,NULL,NULL,"2015-02-23 23:05:08","2015-02-23 23:05:08"
420,"CHEBI:28121","harmala alkaloid
",2149,NULL,NULL,"2015-02-23 23:05:35","2015-02-23 23:05:35"
421,"C06538","Indole alkaloids
",2149,NULL,NULL,"2015-02-23 23:05:35","2015-02-23 23:05:35"
422,"CPD-9940","an alkaloid
",2149,NULL,NULL,"2015-02-23 23:05:35","2015-02-23 23:05:35"
423,"C09231","Indole alkaloids
",2170,NULL,NULL,"2015-02-23 23:05:54","2015-02-23 23:05:54"
424,"C10642","Quinazoline alkaloids
",2196,NULL,NULL,"2015-02-23 23:06:09","2015-02-23 23:06:09"
425,"C10128","Pyridine alkaloids
",2197,NULL,NULL,"2015-02-23 23:06:10","2015-02-23 23:06:10"
426,"CHEBI:2814","enoate ester
tetrahydropyridine
pyridine alkaloid
",2198,NULL,NULL,"2015-02-23 23:06:11","2015-02-23 23:06:11"
427,"C10129","Pyridine alkaloids
",2198,NULL,NULL,"2015-02-23 23:06:11","2015-02-23 23:06:11"
428,"CHEBI:18123","iminium betaine
alkaloid
",2237,NULL,NULL,"2015-02-23 23:06:39","2015-02-23 23:06:39"
429,"C01004","Pyridine alkaloids
",2237,NULL,NULL,"2015-02-23 23:06:39","2015-02-23 23:06:39"
430,"METHYLNICOTINATE","a small molecule
",2237,NULL,NULL,"2015-02-23 23:06:39","2015-02-23 23:06:39"
431,"CHEBI:15728","guanidines
",2246,NULL,NULL,"2015-02-23 23:06:46","2015-02-23 23:06:46"
432,"CHEBI:16828","L-alpha-amino acid
erythrose 4-phosphate/phosphoenolpyruvate family amino acid
tryptophan
",2250,NULL,NULL,"2015-02-23 23:06:50","2015-02-23 23:06:50"
433,"C00078","Common amino acids
",2250,NULL,NULL,"2015-02-23 23:06:50","2015-02-23 23:06:50"
434,"CHEBI:16958","beta-amino acid
",2253,NULL,NULL,"2015-02-23 23:06:56","2015-02-23 23:06:56"
435,"C00099","Other amino acids
Biogenic amines
",2253,NULL,NULL,"2015-02-23 23:06:56","2015-02-23 23:06:56"
436,"CHEBI:16467","L-alpha-amino acid
glutamine family amino acid
arginine
",2257,NULL,NULL,"2015-02-23 23:07:03","2015-02-23 23:07:03"
