id,"name","gene_name","description","go_classification","general_function","specific_function","pathway","reaction","cellular_location","signals","transmembrane_regions",molecular_weight,theoretical_pi,"locus","chromosome","uniprot_name","uniprot_id","pdb_id","genbank_protein_id","genbank_gene_id","genecard_id","genatlas_id","hgnc_id","hprd_id","organism","general_citations","comments",creator_id,updater_id,"created_at","updated_at"
83,"Alanine aminotransferase 2","GPT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TD30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
84,"Selenocysteine lyase","SCLY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96I15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
85,"5-phosphohydroxy-L-lysine phospho-lyase","AGXT2L2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8IUZ5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
86,"Molybdenum cofactor sulfurase","MOCOS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96EN8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
87,"Peptidoglycan recognition protein 3","PGLYRP3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96LB9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
88,"Peptidoglycan recognition protein 4","PGLYRP4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96LB8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
89,"Alanine--tRNA ligase, mitochondrial","AARS2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q5JTZ9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:10","2015-02-23 22:45:10"
90,"Glutamate--cysteine ligase catalytic subunit","GCLC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P48506",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:18","2015-02-23 22:45:18"
91,"Glutathione S-transferase Mu 3","GSTM3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P21266",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:18","2015-02-23 22:45:18"
92,"Glutathione S-transferase omega-1","GSTO1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P78417",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:18","2015-02-23 22:45:18"
93,"Glutathione S-transferase A2","GSTA2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P09210",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:19","2015-02-23 22:45:19"
94,"Glutathione S-transferase P","GSTP1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P09211",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:19","2015-02-23 22:45:19"
95,"Serine palmitoyltransferase 1","SPTLC1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O15269",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:19","2015-02-23 22:45:19"
96,"Alpha-tocopherol transfer protein","TTPA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P49638",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:19","2015-02-23 22:45:19"
97,"D(2) dopamine receptor","DRD2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P14416",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:23","2015-02-23 22:45:23"
98,"D(4) dopamine receptor","DRD4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P21917",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:23","2015-02-23 22:45:23"
99,"Prolyl 4-hydroxylase subunit alpha-2","P4HA2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O15460",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:30","2015-02-23 22:45:30"
100,"Prolyl 4-hydroxylase subunit alpha-1","P4HA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P13674",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:30","2015-02-23 22:45:30"
101,"Bifunctional glutamate/proline--tRNA ligase","EPRS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P07814",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:30","2015-02-23 22:45:30"
102,"Proline synthase co-transcribed bacterial homolog protein","PROSC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O94903",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:30","2015-02-23 22:45:30"
103,"Pyrroline-5-carboxylate reductase","P5CR2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q4W8W1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:30","2015-02-23 22:45:30"
104,"Prolyl 4-hydroxylase subunit alpha-3","P4HA3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q7Z4N8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
105,"Egl nine homolog 1","EGLN1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9GZT9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
106,"Egl nine homolog 2","EGLN2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96KS0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
107,"Egl nine homolog 3","EGLN3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9H6Z9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
108,"Transmembrane prolyl 4-hydroxylase","P4HTM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NXG6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
109,"Trans-L-3-hydroxyproline dehydratase","L3HYPDH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96EM0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
110,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P30405",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
111,"Peptidyl-prolyl cis-trans isomerase A","PPIA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P62937",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
112,"Peptidyl-prolyl cis-trans isomerase B","PPIB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P23284",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
113,"Peptidyl-prolyl cis-trans isomerase G","PPIG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q13427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
114,"Probable proline--tRNA ligase, mitochondrial","PARS2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q7L3T8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
115,"Peptidyl-prolyl cis-trans isomerase H","PPIH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O43447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:31","2015-02-23 22:45:31"
116,"Carnitine O-acetyltransferase","CRAT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P43155",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:34","2015-02-23 22:45:34"
117,"Peroxisomal carnitine O-octanoyltransferase","CROT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9UKG9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:34","2015-02-23 22:45:34"
118,"Carnitine O-palmitoyltransferase 1, muscle isoform","CPT1B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92523",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:34","2015-02-23 22:45:34"
119,"Carnitine O-palmitoyltransferase 1, liver isoform","CPT1A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P50416",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:35","2015-02-23 22:45:35"
120,"Carnitine O-palmitoyltransferase 2, mitochondrial","CPT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P23786",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:35","2015-02-23 22:45:35"
121,"Carnitine O-palmitoyltransferase 1, brain isoform","CPT1C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TCG5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:35","2015-02-23 22:45:35"
122,"Liver carboxylesterase 1","CES1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P23141",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:35","2015-02-23 22:45:35"
123,"Mitochondrial carnitine/acylcarnitine carrier protein","SLC25A20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O43772",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:35","2015-02-23 22:45:35"
124,"Phosphoserine aminotransferase","PSAT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y617",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:45:38","2015-02-23 22:45:38"
125,"Alpha-galactosidase A","GLA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P06280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:47:16","2015-02-23 22:47:16"
126,"Pancreatic triacylglycerol lipase","PNLIP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P16233",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
127,"Hepatic triacylglycerol lipase","LIPC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P11150",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
128,"Lysosomal acid lipase/cholesteryl ester hydrolase","LIPA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P38571",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
129,"Inactive pancreatic lipase-related protein 1","PNLIPRP1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P54315",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
130,"Patatin-like phospholipase domain-containing protein 3","PNPLA3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NST1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
131,"Gastric triacylglycerol lipase","LIPF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P07098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
132,"Endothelial lipase","LIPG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y5X9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
133,"Diacylglycerol O-acyltransferase 1","DGAT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O75907",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
134,"Pancreatic lipase-related protein 2","PNLIPRP2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P54317",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:16","2015-02-23 22:48:16"
135,"Lipoprotein lipase","LPL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P06858",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
136,"Monoglyceride lipase","MGLL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q99685",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
137,"Apolipoprotein A-I","APOA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P02647",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
138,"Apolipoprotein E","APOE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P02649",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
139,"Apolipoprotein B-100","APOB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P04114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
140,"Protein disulfide-isomerase","P4HB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P07237",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
141,"2-acylglycerol O-acyltransferase 2","MOGAT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q3SYC2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
142,"Patatin-like phospholipase domain-containing protein 4","PNPLA4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P41247",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
143,"Diacylglycerol O-acyltransferase 2","DGAT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96PD7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
144,"2-acylglycerol O-acyltransferase 1","MOGAT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96PD6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
145,"2-acylglycerol O-acyltransferase 3","MOGAT3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q86VF5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
146,"Glycerol-3-phosphate acyltransferase 3","AGPAT9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q53EU6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
147,"Patatin-like phospholipase domain-containing protein 2","PNPLA2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96AD5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
148,"Pancreatic lipase-related protein 3","PNLIPRP3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q17RR3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:17","2015-02-23 22:48:17"
149,"Choline O-acetyltransferase","CHAT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P28329",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:27","2015-02-23 22:48:27"
150,"Phospholipase D2","PLD2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O14939",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:27","2015-02-23 22:48:27"
151,"Acetylcholinesterase","ACHE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P22303",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:27","2015-02-23 22:48:27"
152,"Cholinesterase","BCHE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P06276",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:27","2015-02-23 22:48:27"
153,"Choline-phosphate cytidylyltransferase B","PCYT1B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y5K3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:27","2015-02-23 22:48:27"
154,"Choline-phosphate cytidylyltransferase A","PCYT1A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P49585",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
155,"Choline/ethanolamine kinase","CHKB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y259",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
156,"Choline kinase alpha","CHKA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P35790",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
157,"Phospholipase D3","PLD3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8IV08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
158,"Phospholipase D4","PLD4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96BZ4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
159,"Phospholipase D6","PLD6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8N2A8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:48:28","2015-02-23 22:48:28"
160,"Glutathione S-transferase Mu 2","GSTM2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P28161",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
161,"Glutathione S-transferase Mu 1","GSTM1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P09488",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
162,"Glutathione S-transferase kappa 1","GSTK1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y2Q3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
163,"Microsomal glutathione S-transferase 3","MGST3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O14880",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
164,"Glutathione S-transferase A1","GSTA1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P08263",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
165,"Microsomal glutathione S-transferase 1","MGST1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P10620",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
166,"Glutathione S-transferase Mu 4","GSTM4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q03013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 22:49:19","2015-02-23 22:49:19"
